holiday,date,Total,megawatthours
0,2019-09-15 21:00:00+00:00,574139,575895
0,2019-09-15 22:00:00+00:00,580761,584257
0,2019-09-15 23:00:00+00:00,575179,582030
0,2019-09-16 00:00:00+00:00,568105,572682
0,2019-09-16 01:00:00+00:00,552342,561803
0,2019-09-16 02:00:00+00:00,530547,539351
0,2019-09-16 03:00:00+00:00,500665,509742
0,2019-09-16 04:00:00+00:00,466026,475555
0,2019-09-16 05:00:00+00:00,438602,444034
0,2019-09-16 06:00:00+00:00,413171,417180
0,2019-09-16 07:00:00+00:00,395240,398816
0,2019-09-16 08:00:00+00:00,384756,390209
0,2019-09-16 09:00:00+00:00,383541,386736
0,2019-09-16 10:00:00+00:00,394818,394137
0,2019-09-16 11:00:00+00:00,413441,416275
0,2019-09-16 12:00:00+00:00,432467,436844
0,2019-09-16 13:00:00+00:00,450833,453794
0,2019-09-16 14:00:00+00:00,473070,478087
0,2019-09-16 15:00:00+00:00,500869,504912
0,2019-09-16 16:00:00+00:00,530521,534618
0,2019-09-16 17:00:00+00:00,558939,563298
0,2019-09-16 18:00:00+00:00,582537,587576
0,2019-09-16 19:00:00+00:00,602368,606779
0,2019-09-16 20:00:00+00:00,614539,619851
0,2019-09-16 21:00:00+00:00,622349,629397
0,2019-09-16 22:00:00+00:00,623371,632189
0,2019-09-16 23:00:00+00:00,612504,623843
0,2019-09-17 00:00:00+00:00,600455,608908
0,2019-09-17 01:00:00+00:00,579210,593777
0,2019-09-17 02:00:00+00:00,553894,567033
0,2019-09-17 03:00:00+00:00,520290,531835
0,2019-09-17 04:00:00+00:00,475793,493607
0,2019-09-17 05:00:00+00:00,449239,458494
0,2019-09-17 06:00:00+00:00,422877,430477
0,2019-09-17 07:00:00+00:00,401775,410171
0,2019-09-17 08:00:00+00:00,390015,396714
0,2019-09-17 09:00:00+00:00,386845,391049
0,2019-09-17 10:00:00+00:00,396690,397461
0,2019-09-17 11:00:00+00:00,415036,418581
0,2019-09-17 12:00:00+00:00,430444,436182
0,2019-09-17 13:00:00+00:00,444079,450898
0,2019-09-17 14:00:00+00:00,463354,470294
0,2019-09-17 15:00:00+00:00,488702,493524
0,2019-09-17 16:00:00+00:00,513614,519405
0,2019-09-17 17:00:00+00:00,539210,545219
0,2019-09-17 18:00:00+00:00,561753,568326
0,2019-09-17 19:00:00+00:00,579921,587270
0,2019-09-17 20:00:00+00:00,593217,601040
0,2019-09-17 21:00:00+00:00,602773,610457
0,2019-09-17 22:00:00+00:00,604397,613794
0,2019-09-17 23:00:00+00:00,593985,605307
0,2019-09-18 00:00:00+00:00,580973,591771
0,2019-09-18 01:00:00+00:00,563493,579004
0,2019-09-18 02:00:00+00:00,538950,554671
0,2019-09-18 03:00:00+00:00,506669,520990
0,2019-09-18 04:00:00+00:00,475095,484983
0,2019-09-18 05:00:00+00:00,439732,451647
0,2019-09-18 06:00:00+00:00,417213,425762
0,2019-09-18 07:00:00+00:00,398344,406071
0,2019-09-18 08:00:00+00:00,386165,392634
0,2019-09-18 09:00:00+00:00,383841,387036
0,2019-09-18 10:00:00+00:00,391697,393069
0,2019-09-18 11:00:00+00:00,407906,412626
0,2019-09-18 12:00:00+00:00,425709,430677
0,2019-09-18 13:00:00+00:00,437158,443166
0,2019-09-18 14:00:00+00:00,455279,460850
0,2019-09-18 15:00:00+00:00,478539,482785
0,2019-09-18 16:00:00+00:00,498531,504423
0,2019-09-18 17:00:00+00:00,519646,525943
0,2019-09-18 18:00:00+00:00,539396,546766
0,2019-09-18 19:00:00+00:00,557019,563636
0,2019-09-18 20:00:00+00:00,570816,576838
0,2019-09-18 21:00:00+00:00,577557,586456
0,2019-09-18 22:00:00+00:00,579995,589357
0,2019-09-18 23:00:00+00:00,571841,582630
0,2019-09-19 00:00:00+00:00,562455,571664
0,2019-09-19 01:00:00+00:00,545688,559372
0,2019-09-19 02:00:00+00:00,523171,536941
0,2019-09-19 03:00:00+00:00,492033,506352
0,2019-09-19 04:00:00+00:00,461611,472505
0,2019-09-19 05:00:00+00:00,430626,441334
0,2019-09-19 06:00:00+00:00,408075,416148
0,2019-09-19 07:00:00+00:00,390231,397399
0,2019-09-19 08:00:00+00:00,378055,385672
0,2019-09-19 09:00:00+00:00,375133,380247
0,2019-09-19 10:00:00+00:00,384242,385472
0,2019-09-19 11:00:00+00:00,401676,406401
0,2019-09-19 12:00:00+00:00,417454,424200
0,2019-09-19 13:00:00+00:00,429261,437066
0,2019-09-19 14:00:00+00:00,443716,451653
0,2019-09-19 15:00:00+00:00,462688,468000
0,2019-09-19 16:00:00+00:00,479032,485270
0,2019-09-19 17:00:00+00:00,497598,502184
0,2019-09-19 18:00:00+00:00,513974,519481
0,2019-09-19 19:00:00+00:00,529414,534410
0,2019-09-19 20:00:00+00:00,542367,546612
0,2019-09-19 21:00:00+00:00,550110,555234
0,2019-09-19 22:00:00+00:00,548083,557030
0,2019-09-19 23:00:00+00:00,541741,550531
0,2019-09-20 00:00:00+00:00,531789,541417
0,2019-09-20 01:00:00+00:00,520101,533702
0,2019-09-20 02:00:00+00:00,498494,514334
0,2019-09-20 03:00:00+00:00,472320,485870
0,2019-09-20 04:00:00+00:00,443116,455429
0,2019-09-20 05:00:00+00:00,418724,427273
0,2019-09-20 06:00:00+00:00,396546,403827
0,2019-09-20 07:00:00+00:00,380970,387342
0,2019-09-20 08:00:00+00:00,372080,376677
0,2019-09-20 09:00:00+00:00,370623,372811
0,2019-09-20 10:00:00+00:00,378677,378880
0,2019-09-20 11:00:00+00:00,396543,398262
0,2019-09-20 12:00:00+00:00,414115,417617
0,2019-09-20 13:00:00+00:00,426623,430827
0,2019-09-20 14:00:00+00:00,442240,447253
0,2019-09-20 15:00:00+00:00,461857,465639
0,2019-09-20 16:00:00+00:00,479653,483648
0,2019-09-20 17:00:00+00:00,497927,501215
0,2019-09-20 18:00:00+00:00,513884,519279
0,2019-09-20 19:00:00+00:00,530973,535334
0,2019-09-20 20:00:00+00:00,544042,548751
0,2019-09-20 21:00:00+00:00,553382,560316
0,2019-09-20 22:00:00+00:00,552576,561770
0,2019-09-20 23:00:00+00:00,542487,552569
0,2019-09-21 00:00:00+00:00,526698,537436
0,2019-09-21 01:00:00+00:00,512508,525119
0,2019-09-21 02:00:00+00:00,492778,505596
0,2019-09-21 03:00:00+00:00,470457,481593
0,2019-09-21 04:00:00+00:00,438405,454581
0,2019-09-21 05:00:00+00:00,416191,427236
0,2019-09-21 06:00:00+00:00,395655,404695
0,2019-09-21 07:00:00+00:00,379377,387629
0,2019-09-21 08:00:00+00:00,366260,374805
0,2019-09-21 09:00:00+00:00,360267,367314
0,2019-09-21 10:00:00+00:00,361454,366513
0,2019-09-21 11:00:00+00:00,364604,371413
0,2019-09-21 12:00:00+00:00,373186,377340
0,2019-09-21 13:00:00+00:00,387806,391226
0,2019-09-21 14:00:00+00:00,406907,412860
0,2019-09-21 15:00:00+00:00,434012,436529
0,2019-09-21 16:00:00+00:00,457939,460119
0,2019-09-21 17:00:00+00:00,477967,481808
0,2019-09-21 18:00:00+00:00,496881,500497
0,2019-09-21 19:00:00+00:00,513028,516281
0,2019-09-21 20:00:00+00:00,526578,530144
0,2019-09-21 21:00:00+00:00,534931,540903
0,2019-09-21 22:00:00+00:00,537347,545459
0,2019-09-21 23:00:00+00:00,533024,541361
0,2019-09-22 00:00:00+00:00,518098,527623
0,2019-09-22 01:00:00+00:00,505292,517316
0,2019-09-22 02:00:00+00:00,484745,499077
0,2019-09-22 03:00:00+00:00,463132,475552
0,2019-09-22 04:00:00+00:00,434066,449301
0,2019-09-22 05:00:00+00:00,412244,422870
0,2019-09-22 06:00:00+00:00,390644,399336
0,2019-09-22 07:00:00+00:00,373315,382033
0,2019-09-22 08:00:00+00:00,360807,369031
0,2019-09-22 09:00:00+00:00,353230,360526
0,2019-09-22 10:00:00+00:00,349403,357384
0,2019-09-22 11:00:00+00:00,351275,358774
0,2019-09-22 12:00:00+00:00,358611,363590
0,2019-09-22 13:00:00+00:00,373329,375840
0,2019-09-22 14:00:00+00:00,394658,398570
0,2019-09-22 15:00:00+00:00,424528,424807
0,2019-09-22 16:00:00+00:00,451696,453184
0,2019-09-22 17:00:00+00:00,477154,480510
0,2019-09-22 18:00:00+00:00,500606,503989
0,2019-09-22 19:00:00+00:00,520162,524050
0,2019-09-22 20:00:00+00:00,535684,540307
0,2019-09-22 21:00:00+00:00,545426,551711
0,2019-09-22 22:00:00+00:00,549816,557785
0,2019-09-22 23:00:00+00:00,546863,554543
0,2019-09-23 00:00:00+00:00,538869,548214
0,2019-09-23 01:00:00+00:00,527327,539692
0,2019-09-23 02:00:00+00:00,507507,518906
0,2019-09-23 03:00:00+00:00,478437,491077
0,2019-09-23 04:00:00+00:00,442942,459317
0,2019-09-23 05:00:00+00:00,421347,430218
0,2019-09-23 06:00:00+00:00,398667,406817
0,2019-09-23 07:00:00+00:00,382811,389866
0,2019-09-23 08:00:00+00:00,373522,379720
0,2019-09-23 09:00:00+00:00,372891,376917
0,2019-09-23 10:00:00+00:00,383802,385033
0,2019-09-23 11:00:00+00:00,403200,406163
0,2019-09-23 12:00:00+00:00,421868,427911
0,2019-09-23 13:00:00+00:00,438599,443146
0,2019-09-23 14:00:00+00:00,458422,462716
0,2019-09-23 15:00:00+00:00,481493,484189
0,2019-09-23 16:00:00+00:00,505043,506903
0,2019-09-23 17:00:00+00:00,526448,529432
0,2019-09-23 18:00:00+00:00,548344,551729
0,2019-09-23 19:00:00+00:00,564999,570691
0,2019-09-23 20:00:00+00:00,578768,584173
0,2019-09-23 21:00:00+00:00,587321,593442
0,2019-09-23 22:00:00+00:00,583771,592636
0,2019-09-23 23:00:00+00:00,576909,585514
0,2019-09-24 00:00:00+00:00,565441,575437
0,2019-09-24 01:00:00+00:00,550419,564400
0,2019-09-24 02:00:00+00:00,527490,540646
0,2019-09-24 03:00:00+00:00,496490,509950
0,2019-09-24 04:00:00+00:00,469210,478749
0,2019-09-24 05:00:00+00:00,439680,449985
0,2019-09-24 06:00:00+00:00,404964,415651
0,2019-09-24 07:00:00+00:00,386143,393604
0,2019-09-24 08:00:00+00:00,375979,381680
0,2019-09-24 09:00:00+00:00,374285,377001
0,2019-09-24 10:00:00+00:00,383321,383575
0,2019-09-24 11:00:00+00:00,399983,403680
0,2019-09-24 12:00:00+00:00,418013,422254
0,2019-09-24 13:00:00+00:00,431874,435513
0,2019-09-24 14:00:00+00:00,449319,453407
0,2019-09-24 15:00:00+00:00,468208,472575
0,2019-09-24 16:00:00+00:00,488536,492893
0,2019-09-24 17:00:00+00:00,508013,512303
0,2019-09-24 18:00:00+00:00,526356,531401
0,2019-09-24 19:00:00+00:00,541786,547806
0,2019-09-24 20:00:00+00:00,555400,560778
0,2019-09-24 21:00:00+00:00,565553,571404
0,2019-09-24 22:00:00+00:00,566762,574760
0,2019-09-24 23:00:00+00:00,560874,568837
0,2019-09-25 00:00:00+00:00,550150,559333
0,2019-09-25 01:00:00+00:00,533968,547971
0,2019-09-25 02:00:00+00:00,510359,523347
0,2019-09-25 03:00:00+00:00,478422,492081
0,2019-09-25 04:00:00+00:00,455399,459565
0,2019-09-25 05:00:00+00:00,418617,430205
0,2019-09-25 06:00:00+00:00,394696,405238
0,2019-09-25 07:00:00+00:00,376894,384367
0,2019-09-25 08:00:00+00:00,366768,372299
0,2019-09-25 09:00:00+00:00,364723,367883
0,2019-09-25 10:00:00+00:00,375316,374680
0,2019-09-25 11:00:00+00:00,391256,395285
0,2019-09-25 12:00:00+00:00,407661,414036
0,2019-09-25 13:00:00+00:00,421280,427033
0,2019-09-25 14:00:00+00:00,437057,443039
0,2019-09-25 15:00:00+00:00,459337,463177
0,2019-09-25 16:00:00+00:00,480056,484125
0,2019-09-25 17:00:00+00:00,501488,505143
0,2019-09-25 18:00:00+00:00,523319,527570
0,2019-09-25 19:00:00+00:00,545110,548909
0,2019-09-25 20:00:00+00:00,561891,566112
0,2019-09-25 21:00:00+00:00,574104,580221
0,2019-09-25 22:00:00+00:00,577546,586594
0,2019-09-25 23:00:00+00:00,573006,581409
0,2019-09-26 00:00:00+00:00,563044,571741
0,2019-09-26 01:00:00+00:00,545731,558444
0,2019-09-26 02:00:00+00:00,520796,534107
0,2019-09-26 03:00:00+00:00,489985,503068
0,2019-09-26 04:00:00+00:00,456529,469360
0,2019-09-26 05:00:00+00:00,430295,438136
0,2019-09-26 06:00:00+00:00,404031,414377
0,2019-09-26 07:00:00+00:00,386677,392768
0,2019-09-26 08:00:00+00:00,375293,380932
0,2019-09-26 09:00:00+00:00,372583,376186
0,2019-09-26 10:00:00+00:00,381059,382641
0,2019-09-26 11:00:00+00:00,400350,402797
0,2019-09-26 12:00:00+00:00,420176,423415
0,2019-09-26 13:00:00+00:00,433194,436734
0,2019-09-26 14:00:00+00:00,450816,454310
0,2019-09-26 15:00:00+00:00,469882,474547
0,2019-09-26 16:00:00+00:00,491910,495457
0,2019-09-26 17:00:00+00:00,513529,516725
0,2019-09-26 18:00:00+00:00,535302,538479
0,2019-09-26 19:00:00+00:00,550950,556014
0,2019-09-26 20:00:00+00:00,563189,567801
0,2019-09-26 21:00:00+00:00,569347,574582
0,2019-09-26 22:00:00+00:00,568521,575751
0,2019-09-26 23:00:00+00:00,561336,567166
0,2019-09-27 00:00:00+00:00,548028,555659
0,2019-09-27 01:00:00+00:00,533040,543681
0,2019-09-27 02:00:00+00:00,508916,521073
0,2019-09-27 03:00:00+00:00,481024,493410
0,2019-09-27 04:00:00+00:00,451606,460536
0,2019-09-27 05:00:00+00:00,423442,430819
0,2019-09-27 06:00:00+00:00,399734,406653
0,2019-09-27 07:00:00+00:00,381822,388732
0,2019-09-27 08:00:00+00:00,372032,377409
0,2019-09-27 09:00:00+00:00,371031,372612
0,2019-09-27 10:00:00+00:00,376918,378714
0,2019-09-27 11:00:00+00:00,395457,397909
0,2019-09-27 12:00:00+00:00,412464,418146
0,2019-09-27 13:00:00+00:00,425479,432336
0,2019-09-27 14:00:00+00:00,443306,451019
0,2019-09-27 15:00:00+00:00,464579,471516
0,2019-09-27 16:00:00+00:00,483016,491970
0,2019-09-27 17:00:00+00:00,505912,513150
0,2019-09-27 18:00:00+00:00,527601,533272
0,2019-09-27 19:00:00+00:00,545416,550294
0,2019-09-27 20:00:00+00:00,556268,561925
0,2019-09-27 21:00:00+00:00,562120,569344
0,2019-09-27 22:00:00+00:00,560024,569216
0,2019-09-27 23:00:00+00:00,549156,558393
0,2019-09-28 00:00:00+00:00,534126,544894
0,2019-09-28 01:00:00+00:00,517270,531126
0,2019-09-28 02:00:00+00:00,499953,511864
0,2019-09-28 03:00:00+00:00,476032,488727
0,2019-09-28 04:00:00+00:00,448330,461809
0,2019-09-28 05:00:00+00:00,426111,434500
0,2019-09-28 06:00:00+00:00,403787,411398
0,2019-09-28 07:00:00+00:00,386656,393827
0,2019-09-28 08:00:00+00:00,375208,381068
0,2019-09-28 09:00:00+00:00,368459,373512
0,2019-09-28 10:00:00+00:00,366862,371863
0,2019-09-28 11:00:00+00:00,371807,375994
0,2019-09-28 12:00:00+00:00,381550,384611
0,2019-09-28 13:00:00+00:00,398118,400366
0,2019-09-28 14:00:00+00:00,418331,423295
0,2019-09-28 15:00:00+00:00,443574,447145
0,2019-09-28 16:00:00+00:00,466851,471187
0,2019-09-28 17:00:00+00:00,488882,492536
0,2019-09-28 18:00:00+00:00,506744,511442
0,2019-09-28 19:00:00+00:00,522000,526801
0,2019-09-28 20:00:00+00:00,530985,536529
0,2019-09-28 21:00:00+00:00,535338,542576
0,2019-09-28 22:00:00+00:00,534945,542974
0,2019-09-28 23:00:00+00:00,527846,534648
0,2019-09-29 00:00:00+00:00,515989,525236
0,2019-09-29 01:00:00+00:00,503195,514226
0,2019-09-29 02:00:00+00:00,486724,497347
0,2019-09-29 03:00:00+00:00,464041,474031
0,2019-09-29 04:00:00+00:00,433483,448400
0,2019-09-29 05:00:00+00:00,417091,426251
0,2019-09-29 06:00:00+00:00,397484,404591
0,2019-09-29 07:00:00+00:00,380954,388306
0,2019-09-29 08:00:00+00:00,370144,376213
0,2019-09-29 09:00:00+00:00,362467,368237
0,2019-09-29 10:00:00+00:00,359595,364817
0,2019-09-29 11:00:00+00:00,360079,366057
0,2019-09-29 12:00:00+00:00,368440,371703
0,2019-09-29 13:00:00+00:00,384038,386705
0,2019-09-29 14:00:00+00:00,406914,410852
0,2019-09-29 15:00:00+00:00,433646,438377
0,2019-09-29 16:00:00+00:00,459450,463212
0,2019-09-29 17:00:00+00:00,482769,488743
0,2019-09-29 18:00:00+00:00,503733,508750
0,2019-09-29 19:00:00+00:00,519948,524532
0,2019-09-29 20:00:00+00:00,530272,536071
0,2019-09-29 21:00:00+00:00,536098,543674
0,2019-09-29 22:00:00+00:00,538496,547391
0,2019-09-29 23:00:00+00:00,534866,542077
0,2019-09-30 00:00:00+00:00,525335,535311
0,2019-09-30 01:00:00+00:00,511727,525781
0,2019-09-30 02:00:00+00:00,495604,506575
0,2019-09-30 03:00:00+00:00,468977,481096
0,2019-09-30 04:00:00+00:00,445030,453654
0,2019-09-30 05:00:00+00:00,418152,425775
0,2019-09-30 06:00:00+00:00,397003,403747
0,2019-09-30 07:00:00+00:00,381923,387518
0,2019-09-30 08:00:00+00:00,374319,377956
0,2019-09-30 09:00:00+00:00,373961,375535
0,2019-09-30 10:00:00+00:00,384696,384592
0,2019-09-30 11:00:00+00:00,407417,406590
0,2019-09-30 12:00:00+00:00,426964,429164
0,2019-09-30 13:00:00+00:00,444318,446066
0,2019-09-30 14:00:00+00:00,463752,466404
0,2019-09-30 15:00:00+00:00,487826,489488
0,2019-09-30 16:00:00+00:00,510967,512666
0,2019-09-30 17:00:00+00:00,532844,534578
0,2019-09-30 18:00:00+00:00,549997,554103
0,2019-09-30 19:00:00+00:00,563790,569280
0,2019-09-30 20:00:00+00:00,575573,579779
0,2019-09-30 21:00:00+00:00,581563,585819
0,2019-09-30 22:00:00+00:00,583629,588199
0,2019-09-30 23:00:00+00:00,577972,582303
0,2019-10-01 00:00:00+00:00,566679,572887
0,2019-10-01 01:00:00+00:00,551122,562458
0,2019-10-01 02:00:00+00:00,529643,539721
0,2019-10-01 03:00:00+00:00,500854,511335
0,2019-10-01 04:00:00+00:00,467034,477348
0,2019-10-01 05:00:00+00:00,442749,447604
0,2019-10-01 06:00:00+00:00,416597,421104
0,2019-10-01 07:00:00+00:00,398055,402888
0,2019-10-01 08:00:00+00:00,387201,391430
0,2019-10-01 09:00:00+00:00,386350,387781
0,2019-10-01 10:00:00+00:00,396614,395687
0,2019-10-01 11:00:00+00:00,417312,417886
0,2019-10-01 12:00:00+00:00,437566,439599
0,2019-10-01 13:00:00+00:00,453777,454103
0,2019-10-01 14:00:00+00:00,475141,475041
0,2019-10-01 15:00:00+00:00,499650,498774
0,2019-10-01 16:00:00+00:00,521533,522268
0,2019-10-01 17:00:00+00:00,543650,544558
0,2019-10-01 18:00:00+00:00,562860,564872
0,2019-10-01 19:00:00+00:00,577534,581321
0,2019-10-01 20:00:00+00:00,586845,593981
0,2019-10-01 21:00:00+00:00,594529,601299
0,2019-10-01 22:00:00+00:00,591006,601534
0,2019-10-01 23:00:00+00:00,580205,592223
0,2019-10-02 00:00:00+00:00,568928,581876
0,2019-10-02 01:00:00+00:00,555294,569983
0,2019-10-02 02:00:00+00:00,530843,547214
0,2019-10-02 03:00:00+00:00,502104,518056
0,2019-10-02 04:00:00+00:00,461583,484526
0,2019-10-02 05:00:00+00:00,444559,452666
0,2019-10-02 06:00:00+00:00,422366,426249
0,2019-10-02 07:00:00+00:00,406687,406792
0,2019-10-02 08:00:00+00:00,396046,394647
0,2019-10-02 09:00:00+00:00,394524,390509
0,2019-10-02 10:00:00+00:00,406708,398740
0,2019-10-02 11:00:00+00:00,426968,421041
0,2019-10-02 12:00:00+00:00,447393,443274
0,2019-10-02 13:00:00+00:00,460223,458040
0,2019-10-02 14:00:00+00:00,481605,477886
0,2019-10-02 15:00:00+00:00,510614,504028
0,2019-10-02 16:00:00+00:00,530188,528749
0,2019-10-02 17:00:00+00:00,552545,553032
0,2019-10-02 18:00:00+00:00,572481,574084
0,2019-10-02 19:00:00+00:00,587110,589028
0,2019-10-02 20:00:00+00:00,595643,598273
0,2019-10-02 21:00:00+00:00,600205,603909
0,2019-10-02 22:00:00+00:00,598170,603648
0,2019-10-02 23:00:00+00:00,591912,594556
0,2019-10-03 00:00:00+00:00,578983,583167
0,2019-10-03 01:00:00+00:00,555747,567233
0,2019-10-03 02:00:00+00:00,530054,542558
0,2019-10-03 03:00:00+00:00,499168,511445
0,2019-10-03 04:00:00+00:00,466609,476663
0,2019-10-03 05:00:00+00:00,430251,443763
0,2019-10-03 06:00:00+00:00,407223,418653
0,2019-10-03 07:00:00+00:00,389710,400352
0,2019-10-03 08:00:00+00:00,380728,388398
0,2019-10-03 09:00:00+00:00,381022,383425
0,2019-10-03 10:00:00+00:00,389582,390214
0,2019-10-03 11:00:00+00:00,409424,410900
0,2019-10-03 12:00:00+00:00,428556,432190
0,2019-10-03 13:00:00+00:00,442281,445773
0,2019-10-03 14:00:00+00:00,459320,464090
0,2019-10-03 15:00:00+00:00,476627,484160
0,2019-10-03 16:00:00+00:00,501779,505063
0,2019-10-03 17:00:00+00:00,521710,525410
0,2019-10-03 18:00:00+00:00,539911,542930
0,2019-10-03 19:00:00+00:00,552493,554845
0,2019-10-03 20:00:00+00:00,558702,562510
0,2019-10-03 21:00:00+00:00,562878,566372
0,2019-10-03 22:00:00+00:00,560802,564800
0,2019-10-03 23:00:00+00:00,551629,555299
0,2019-10-04 00:00:00+00:00,541486,545619
0,2019-10-04 01:00:00+00:00,532046,535027
0,2019-10-04 02:00:00+00:00,512067,514048
0,2019-10-04 03:00:00+00:00,475591,486236
0,2019-10-04 04:00:00+00:00,449657,453645
0,2019-10-04 05:00:00+00:00,414606,423713
0,2019-10-04 06:00:00+00:00,392966,399545
0,2019-10-04 07:00:00+00:00,377715,382570
0,2019-10-04 08:00:00+00:00,367558,372039
0,2019-10-04 09:00:00+00:00,366966,367732
0,2019-10-04 10:00:00+00:00,375053,374486
0,2019-10-04 11:00:00+00:00,393223,394025
0,2019-10-04 12:00:00+00:00,411160,414114
0,2019-10-04 13:00:00+00:00,424015,427693
0,2019-10-04 14:00:00+00:00,439450,443644
0,2019-10-04 15:00:00+00:00,453720,460727
0,2019-10-04 16:00:00+00:00,464327,476415
0,2019-10-04 17:00:00+00:00,478319,491332
0,2019-10-04 18:00:00+00:00,489958,504730
0,2019-10-04 19:00:00+00:00,501957,516032
0,2019-10-04 20:00:00+00:00,509522,524464
0,2019-10-04 21:00:00+00:00,521759,527571
0,2019-10-04 22:00:00+00:00,519326,525903
0,2019-10-04 23:00:00+00:00,511596,515953
0,2019-10-05 00:00:00+00:00,500757,505496
0,2019-10-05 01:00:00+00:00,492737,493657
0,2019-10-05 02:00:00+00:00,476176,476605
0,2019-10-05 03:00:00+00:00,453328,454683
0,2019-10-05 04:00:00+00:00,436207,428302
0,2019-10-05 05:00:00+00:00,405739,403491
0,2019-10-05 06:00:00+00:00,384319,382018
0,2019-10-05 07:00:00+00:00,370066,367050
0,2019-10-05 08:00:00+00:00,359662,355709
0,2019-10-05 09:00:00+00:00,353853,349268
0,2019-10-05 10:00:00+00:00,354868,348373
0,2019-10-05 11:00:00+00:00,358690,353470
0,2019-10-05 12:00:00+00:00,368516,362911
0,2019-10-05 13:00:00+00:00,379067,375001
0,2019-10-05 14:00:00+00:00,392645,390733
0,2019-10-05 15:00:00+00:00,406335,407081
0,2019-10-05 16:00:00+00:00,415878,421922
0,2019-10-05 17:00:00+00:00,426816,433509
0,2019-10-05 18:00:00+00:00,438471,445145
0,2019-10-05 19:00:00+00:00,448894,454698
0,2019-10-05 20:00:00+00:00,455862,462260
0,2019-10-05 21:00:00+00:00,462674,468496
0,2019-10-05 22:00:00+00:00,465126,471756
0,2019-10-05 23:00:00+00:00,465222,470170
0,2019-10-06 00:00:00+00:00,462025,468209
0,2019-10-06 01:00:00+00:00,457853,461238
0,2019-10-06 02:00:00+00:00,446499,447999
0,2019-10-06 03:00:00+00:00,428833,430507
0,2019-10-06 04:00:00+00:00,409264,408513
0,2019-10-06 05:00:00+00:00,386858,386821
0,2019-10-06 06:00:00+00:00,369976,368393
0,2019-10-06 07:00:00+00:00,356418,355172
0,2019-10-06 08:00:00+00:00,347902,345297
0,2019-10-06 09:00:00+00:00,342578,339531
0,2019-10-06 10:00:00+00:00,341153,338305
0,2019-10-06 11:00:00+00:00,344649,341631
0,2019-10-06 12:00:00+00:00,354610,347866
0,2019-10-06 13:00:00+00:00,365611,360286
0,2019-10-06 14:00:00+00:00,381826,378208
0,2019-10-06 15:00:00+00:00,396686,395871
0,2019-10-06 16:00:00+00:00,409511,412121
0,2019-10-06 17:00:00+00:00,422435,426289
0,2019-10-06 18:00:00+00:00,434068,438465
0,2019-10-06 19:00:00+00:00,443582,447830
0,2019-10-06 20:00:00+00:00,452021,455570
0,2019-10-06 21:00:00+00:00,458214,462504
0,2019-10-06 22:00:00+00:00,463191,467411
0,2019-10-06 23:00:00+00:00,467600,469348
0,2019-10-07 00:00:00+00:00,467704,472333
0,2019-10-07 01:00:00+00:00,467440,469961
0,2019-10-07 02:00:00+00:00,452239,455653
0,2019-10-07 03:00:00+00:00,432697,434483
0,2019-10-07 04:00:00+00:00,406407,408705
0,2019-10-07 05:00:00+00:00,385675,385359
